host_since,host_location,host_is_superhost,host_identity_verified,host_has_profile_pic,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,number_of_reviews,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,instant_bookable,bathroom_type,has_license,has_terrace,has_wifi,pet_allowed,has_AC,has_kitchen
150,spain,False,False,True,sants_montjuic,41.3727004,2.1675605,entire_home_apt,5,1.0,3.0,4.0,257.0,1.0,365.0,True,11,32,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,False,True,False,True,True
1045,no_info,False,True,True,eixample,41.38135,2.14871,private_room,2,1.0,1.0,1.0,89.0,1.0,365.0,True,24,54,14,66.0,4.43,5.0,4.69,4.85,4.62,4.23,4.77,True,1,True,False,True,False,True,True
145,spain,False,True,True,ciutat_vella,41.38525,2.16817,private_room,2,2.0,1.0,1.0,94.0,2.0,365.0,True,22,52,11,67.0,4.45,4.3,4.9,4.8,4.8,4.5,4.46,False,1,True,False,True,False,True,True
150,spain,False,True,True,ciutat_vella,41.37963815750958,2.1921009893865206,entire_home_apt,2,1.0,1.0,0.0,206.0,3.0,365.0,True,9,15,5,78.0,4.4,4.6,4.6,4.8,4.4,4.2,2.42,True,1,True,True,True,False,True,True
150,spain,False,False,True,sants_montjuic,41.3715125,2.1659197,entire_home_apt,4,1.0,2.0,3.0,300.0,1.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,False,True,False,False,True
3062,spain,False,True,True,ciutat_vella,41.37855,2.16675,private_room,2,1.0,1.0,0.0,100.0,2.0,5.0,True,11,25,9,74.0,4.67,4.33,4.78,4.78,4.33,4.44,3.14,True,1,True,False,True,False,True,True
3326,other,False,True,True,sant_marti,41.40437,2.20932,private_room,2,1.0,1.0,1.0,75.0,31.0,31.0,True,28,58,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
175,no_info,False,True,True,ciutat_vella,41.38128941236184,2.181407027389308,private_room,2,1.0,1.0,1.0,163.0,1.0,365.0,True,22,52,6,65.0,4.83,4.83,4.83,4.83,4.83,4.83,2.5,False,0,True,True,True,False,True,True
1622,spain,False,True,True,gracia,41.405030884757416,2.1675760675324485,private_room,2,2.0,0.0,1.0,105.0,2.0,365.0,True,11,41,14,67.0,4.79,4.57,4.93,4.86,4.86,4.64,6.56,False,1,True,False,True,False,True,True
1622,spain,False,True,True,gracia,41.40499185277897,2.1679193213342653,private_room,2,2.0,1.0,1.0,96.0,2.0,365.0,True,16,46,10,73.0,4.9,5.0,4.9,4.8,4.8,4.7,4.23,False,1,True,False,True,False,True,True
3926,spain,False,True,True,eixample,41.400897932801016,2.1746437566181633,entire_home_apt,4,1.0,2.0,0.0,276.0,3.0,365.0,True,11,23,2,106.0,3.5,4.5,5.0,4.5,4.5,3.5,0.91,True,1,True,False,True,False,True,True
1622,spain,False,True,True,gracia,41.40513,2.1671,private_room,2,2.0,1.0,1.0,95.0,2.0,365.0,True,14,44,8,70.0,4.88,4.75,4.75,5.0,4.88,4.75,3.43,False,1,True,False,True,False,True,True
3396,spain,False,True,True,sant_marti,41.39005,2.18955,private_room,2,2.0,1.0,1.0,1127.0,15.0,300.0,True,9,39,1,104.0,5.0,4.0,5.0,5.0,5.0,5.0,0.56,False,1,True,True,True,False,True,True
1622,spain,False,True,True,gracia,41.402847901924105,2.168545577581049,private_room,2,2.0,1.0,1.0,96.0,2.0,365.0,True,14,44,12,65.0,4.75,5.0,4.83,4.75,4.67,4.5,5.14,False,1,True,False,True,False,False,True
2369,spain,True,True,True,ciutat_vella,41.3796014,2.1732804,entire_home_apt,6,2.0,3.0,4.0,200.0,1.0,365.0,True,0,15,1,66.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,False,1,True,True,True,False,True,True
138,spain,False,True,True,horta_guinardo,41.41204363271609,2.1747649181436435,private_room,2,1.0,1.0,0.0,94.0,2.0,7.0,True,3,3,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,0,True,False,True,False,True,True
138,spain,False,True,True,eixample,41.41094546521475,2.1747787069131372,private_room,2,1.0,1.0,1.0,117.0,2.0,6.0,True,21,45,13,54.0,4.85,4.85,5.0,5.0,5.0,4.77,8.3,True,1,True,False,True,False,True,True
138,spain,False,True,True,eixample,41.41095,2.17497,private_room,2,1.0,1.0,1.0,110.0,2.0,6.0,True,22,46,14,52.0,4.93,5.0,5.0,5.0,5.0,4.85,8.57,True,1,True,False,True,False,True,True
2386,spain,False,True,True,sants_montjuic,41.37368,2.16735,private_room,1,1.0,1.0,1.0,260.0,31.0,90.0,True,24,54,1,66.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,False,1,False,False,True,False,True,True
1593,spain,False,True,True,ciutat_vella,41.38062341732948,2.177909934347587,entire_home_apt,2,1.0,0.0,2.0,55.0,1.0,365.0,True,17,47,1,81.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,True,1,True,True,True,True,True,True
1965,spain,False,True,True,ciutat_vella,41.3805274963,2.1683499813,entire_home_apt,2,1.0,1.0,1.0,49.0,32.0,365.0,True,12,42,1,70.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,False,1,False,False,True,False,True,True
228,no_info,False,True,False,sant_marti,41.4111425,2.1835605,entire_home_apt,4,1.0,3.0,3.0,78.0,32.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,True,True,True
1678,spain,False,True,True,sant_andreu,41.42294,2.18457,private_room,2,1.0,1.0,1.0,150.0,1.0,365.0,True,21,51,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,False,True,True
179,spain,False,True,True,sant_andreu,41.42277969772479,2.182756037992781,private_room,2,0.5,1.0,0.0,114.0,2.0,10.0,True,14,14,10,71.0,4.9,4.9,4.7,4.8,4.8,4.8,4.05,True,1,True,False,True,False,True,True
2642,spain,False,True,True,eixample,41.39852,2.16724,private_room,1,0.5,1.0,1.0,75.0,31.0,62.0,True,29,59,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,False,True
179,spain,False,True,True,sant_andreu,41.42295,2.18102,private_room,2,0.5,1.0,0.0,94.0,10.0,10.0,True,8,18,6,70.0,4.67,4.83,4.83,5.0,4.5,4.67,2.28,True,1,True,False,True,False,True,True
1829,no_info,False,True,True,ciutat_vella,41.38134946673185,2.165952559293798,entire_home_apt,4,1.0,1.0,1.0,191.0,2.0,365.0,True,17,40,2,72.0,5.0,3.5,5.0,4.5,5.0,5.0,2.0,False,1,True,False,True,False,True,True
1789,no_info,False,True,True,ciutat_vella,41.38782491829175,2.175530972095819,private_room,2,2.0,0.0,1.0,46.0,4.0,90.0,True,9,9,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,False,False
178,no_info,True,True,True,eixample,41.39597410512929,2.171135967584492,private_room,1,2.0,1.0,1.0,74.0,1.0,1125.0,True,23,53,13,67.0,4.62,4.92,4.85,4.92,4.77,4.38,5.06,True,1,True,False,True,False,True,True
142,no_info,False,True,True,les_corts,41.37754,2.11903,private_room,2,1.0,1.0,1.0,75.0,1.0,30.0,True,6,6,8,52.0,4.75,4.0,4.86,4.71,4.71,4.43,4.62,False,1,True,False,True,False,True,True
1044,no_info,False,True,True,sants_montjuic,41.37337,2.14157,private_room,2,1.0,1.0,1.0,89.0,1.0,365.0,True,28,58,5,54.0,4.8,4.6,4.8,4.6,4.6,4.4,2.17,True,1,True,False,True,False,True,True
888,spain,False,True,True,gracia,41.413989,2.1389823,entire_home_apt,4,1.5,3.0,2.0,149.0,31.0,1125.0,True,28,58,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,False,True,True,True,True,True
973,spain,False,True,True,sarria_sant_gervasi,41.39541,2.14515,entire_home_apt,3,1.0,0.0,1.0,179.0,1.0,365.0,True,13,39,3,102.0,2.67,4.33,3.0,3.0,4.33,2.67,1.15,True,1,True,False,True,False,True,True
146,no_info,False,True,True,eixample,41.392079874484104,2.1677932924842556,entire_home_apt,4,1.0,2.0,3.0,323.0,2.0,365.0,True,7,26,5,66.0,5.0,5.0,4.4,5.0,4.8,4.6,2.17,True,1,True,True,True,False,True,True
1770,spain,False,True,True,ciutat_vella,41.386802124709206,2.175880561685378,private_room,2,1.0,1.0,1.0,186.0,1.0,365.0,True,17,34,10,57.0,4.8,4.8,4.8,5.0,4.8,4.7,5.08,False,1,True,True,True,False,True,True
146,no_info,False,True,True,eixample,41.39022,2.1686,entire_home_apt,7,2.0,3.0,6.0,279.0,2.0,365.0,True,2,2,15,53.0,4.87,5.0,4.71,4.86,4.93,4.79,5.92,True,1,True,True,True,False,True,True
973,spain,False,True,True,sarria_sant_gervasi,41.3954047,2.1451492,entire_home_apt,5,1.0,0.0,3.0,188.0,1.0,365.0,True,25,42,1,124.0,1.0,5.0,1.0,1.0,4.0,2.0,0.41,True,1,True,True,True,False,True,True
3247,spain,True,True,True,sant_andreu,41.41900385645458,2.184057404985452,private_room,2,2.0,1.0,1.0,24.0,31.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,True,True,False,True,True
146,no_info,False,True,True,eixample,41.394110890473215,2.1569253356895843,private_room,1,1.0,1.0,0.0,60.0,1.0,5.0,True,11,39,2,101.0,4.5,4.5,4.0,5.0,5.0,4.0,1.13,False,1,True,False,True,False,False,True
197,no_info,False,False,True,horta_guinardo,41.4217127,2.1507846,private_room,2,1.0,1.0,2.0,110.0,3.0,30.0,True,20,44,5,63.0,5.0,5.0,5.0,5.0,4.6,5.0,2.83,False,1,True,False,True,False,True,False
4156,spain,False,True,True,ciutat_vella,41.37914816536193,2.191623486863919,entire_home_apt,2,1.0,1.0,1.0,61.0,32.0,365.0,True,0,13,1,67.0,5.0,3.0,4.0,5.0,5.0,4.0,1.0,False,1,False,False,True,False,True,True
4254,no_info,True,True,True,sants_montjuic,41.37269,2.16021,private_room,2,1.0,1.0,1.0,83.0,32.0,365.0,True,0,8,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,True,True
139,spain,False,True,True,ciutat_vella,41.37853608200044,2.168678122697812,entire_home_apt,2,1.0,1.0,1.0,90.0,31.0,90.0,True,14,17,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,True,True,False,True,True
452,no_info,False,True,True,ciutat_vella,41.382019683746,2.177732283138626,private_room,4,2.0,1.0,1.0,134.0,32.0,365.0,True,13,37,2,67.0,2.0,2.0,1.5,2.0,2.5,2.0,2.0,True,1,True,False,True,False,True,True
452,no_info,False,True,True,ciutat_vella,41.381095255012134,2.1797214130720564,private_room,2,2.0,1.0,0.0,87.0,32.0,365.0,True,7,32,13,76.0,3.92,4.08,4.23,4.69,4.85,3.77,4.53,True,1,True,True,True,False,True,True
216,spain,True,True,True,gracia,41.39893246607611,2.160316351752704,private_room,2,1.0,1.0,2.0,104.0,2.0,365.0,True,21,51,12,61.0,4.42,4.42,4.5,4.75,4.92,4.5,5.22,True,1,True,False,True,False,True,True
3930,spain,True,True,True,ciutat_vella,41.38075866902545,2.190057726719306,entire_home_apt,3,1.0,1.0,0.0,59.0,31.0,365.0,True,14,42,1,74.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,False,1,False,True,True,False,True,True
3757,spain,False,True,True,gracia,41.4045,2.15455,private_room,1,1.0,1.0,1.0,40.0,3.0,365.0,True,3,3,1,53.0,5.0,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.0,False,1,True,False,True,False,True,True
166,no_info,False,True,False,sants_montjuic,41.373410651530435,2.160958676762788,private_room,2,2.0,1.0,1.0,70.0,1.0,5.0,True,7,18,6,54.0,3.83,4.0,4.33,4.33,4.33,4.33,3.67,False,1,True,False,True,False,False,True
3346,spain,False,True,True,sant_marti,41.40346523795089,2.1985286903509462,private_room,1,1.0,1.0,0.0,88.0,1.0,365.0,True,5,5,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,False,True
2452,spain,False,True,True,eixample,41.39758080761137,2.1790973469614983,private_room,1,1.0,1.0,1.0,27.0,31.0,1125.0,True,29,59,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
163,no_info,False,True,True,gracia,41.4015522,2.1558258,entire_home_apt,2,1.0,1.0,0.0,116.0,1.0,1125.0,True,6,17,12,54.0,4.42,4.5,4.67,4.83,4.5,4.17,8.57,True,1,True,False,True,True,True,True
3401,spain,False,True,True,sant_marti,41.40874,2.19111,private_room,1,1.5,1.0,1.0,44.0,31.0,365.0,True,29,59,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,False,True,False,False,True
144,no_info,False,True,True,nou_barris,41.425661648860384,2.177206741401152,private_room,1,1.5,1.0,1.0,60.0,8.0,365.0,True,23,53,4,67.0,3.25,3.25,3.5,3.5,4.25,4.0,1.9,True,1,True,False,True,False,False,True
993,no_info,True,True,True,sants_montjuic,41.3742043,2.1569579,entire_home_apt,6,2.0,3.0,3.0,557.0,1.0,365.0,True,28,58,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,True,True,False,True,True
665,spain,False,True,True,nou_barris,41.43002654115895,2.167866452457977,private_room,1,1.0,1.0,1.0,28.0,31.0,365.0,True,14,44,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,False
196,no_info,False,True,True,eixample,41.38290166171135,2.1503217622823985,private_room,1,2.0,1.0,0.0,54.0,6.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,True,True
4635,spain,False,True,True,ciutat_vella,41.380755828976056,2.176112984297625,entire_home_apt,5,1.0,2.0,5.0,419.0,1.0,365.0,True,26,56,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,True,True
4070,spain,True,True,True,gracia,41.40547,2.15411,private_room,2,1.0,1.0,1.0,150.0,32.0,32.0,True,21,51,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,True,True
2020,no_info,False,True,True,gracia,41.40751631245654,2.1637149999999883,entire_home_apt,5,2.0,2.0,3.0,209.0,1.0,365.0,True,5,7,7,62.0,4.29,4.43,4.71,4.57,4.86,3.86,3.09,True,1,True,False,True,False,True,True
1470,no_info,False,True,True,ciutat_vella,41.38555,2.16829,private_room,4,2.0,1.0,2.0,124.0,3.0,32.0,True,20,50,4,78.0,3.25,3.75,3.0,3.5,4.0,3.25,2.07,True,1,True,False,True,False,False,True
2993,spain,True,True,True,eixample,41.3879476534284,2.161031660695605,private_room,1,2.0,1.0,0.0,29.0,31.0,93.0,True,9,9,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,0,False,False,True,False,True,True
1894,spain,False,True,True,ciutat_vella,41.38613,2.17649,entire_home_apt,2,1.0,1.0,2.0,100.0,32.0,365.0,True,0,14,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,False,True,True,False,True,True
2337,other,True,True,True,ciutat_vella,41.38242968416517,2.17193068721064,entire_home_apt,7,2.0,3.0,5.0,429.0,3.0,365.0,True,5,10,10,59.0,4.4,4.4,4.7,4.7,4.8,4.4,4.48,True,1,True,True,True,False,True,True
1894,spain,False,True,True,ciutat_vella,41.38811,2.17647,entire_home_apt,2,1.0,1.0,2.0,100.0,32.0,365.0,True,2,17,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,False,True,True,False,True,True
3210,spain,False,True,True,nou_barris,41.4409,2.17726,entire_home_apt,4,1.0,3.0,2.0,104.0,32.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,True,True,False,True,True
3296,other,False,True,True,eixample,41.405263284899185,2.178035226724242,private_room,1,1.0,1.0,1.0,33.0,30.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,True,True,False,True,True
939,spain,False,True,True,sarria_sant_gervasi,41.3954047,2.1451492,entire_home_apt,5,1.0,0.0,3.0,80.0,1.0,1125.0,True,28,58,1,78.0,4.0,5.0,2.0,2.0,5.0,4.0,1.0,True,1,True,True,True,False,True,True
424,no_info,False,True,True,eixample,41.3919298,2.1522277,private_room,1,2.5,1.0,1.0,36.0,32.0,360.0,True,29,59,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,False,True,True,False,True,True
939,spain,False,True,True,sarria_sant_gervasi,41.3954047,2.1451492,entire_home_apt,3,1.0,1.0,0.0,100.0,1.0,1125.0,True,30,60,1,106.0,3.0,4.0,2.0,3.0,3.0,1.0,0.54,True,1,True,False,True,False,True,True
146,no_info,False,True,True,eixample,41.39044,2.16815,entire_home_apt,6,2.0,3.0,5.0,279.0,2.0,365.0,True,3,6,5,60.0,4.6,4.8,5.0,5.0,5.0,4.6,2.38,True,1,True,True,True,False,True,True
229,no_info,True,True,False,ciutat_vella,41.3892,2.18098,entire_home_apt,2,1.0,0.0,0.0,65.0,32.0,365.0,True,14,44,1,67.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,False,1,False,False,True,False,True,True
3599,spain,False,True,True,sant_marti,41.39636,2.19724,private_room,2,1.0,1.0,1.0,98.0,3.0,365.0,True,21,42,1,100.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6,False,1,True,False,True,False,True,False
3296,other,False,True,True,eixample,41.40694376969255,2.1775475851072903,private_room,1,2.0,1.0,1.0,27.0,30.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,False,True,False,True,True
3296,other,False,True,True,eixample,41.40655047019052,2.177721136261694,private_room,1,2.0,1.0,1.0,27.0,30.0,365.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,True,1,True,False,True,False,True,True
146,no_info,False,True,True,eixample,41.39049579457851,2.1695003199137406,entire_home_apt,4,1.0,2.0,3.0,316.0,2.0,365.0,True,4,14,7,90.0,5.0,4.86,4.86,4.71,4.86,4.71,3.0,True,1,True,True,True,False,True,True
3396,spain,False,True,True,sant_marti,41.39037,2.18969,private_room,1,2.0,1.0,1.0,1230.0,14.0,300.0,True,2,7,2,66.0,5.0,5.0,5.0,5.0,5.0,5.0,1.2,False,1,True,True,True,False,True,True
146,no_info,False,True,True,eixample,41.39202,2.16779,entire_home_apt,4,1.0,2.0,3.0,316.0,2.0,365.0,True,9,24,6,65.0,4.83,5.0,4.5,4.83,5.0,4.17,2.34,True,1,True,True,True,False,True,True
1470,no_info,False,True,True,ciutat_vella,41.38544,2.16631,entire_home_apt,8,2.0,4.0,0.0,211.0,3.0,32.0,True,22,42,4,66.0,3.75,4.33,4.67,4.33,5.0,4.33,1.74,False,1,True,False,True,False,False,True
146,no_info,False,True,False,ciutat_vella,41.383835623158305,2.1825449926169753,private_room,3,2.0,1.0,2.0,130.0,3.0,365.0,True,3,8,8,70.0,4.88,4.63,4.63,4.63,4.88,4.63,3.12,True,1,True,True,True,False,False,True
146,no_info,False,True,False,ciutat_vella,41.38375409838663,2.1826622302924994,private_room,3,2.0,1.0,0.0,121.0,3.0,365.0,True,6,15,6,74.0,4.0,4.5,4.17,3.83,4.5,3.5,2.37,True,1,True,True,True,False,False,True
3066,spain,True,True,True,horta_guinardo,41.41556,2.16564,entire_home_apt,3,1.0,2.0,3.0,274.0,1.0,365.0,True,21,51,5,71.0,5.0,5.0,5.0,5.0,5.0,4.6,2.17,False,1,True,False,True,True,True,True
140,no_info,False,True,True,gracia,41.41531307957968,2.1472570474301973,private_room,2,1.0,1.0,1.0,106.0,1.0,365.0,True,10,10,1,56.0,4.0,4.0,4.0,2.0,5.0,3.0,1.0,False,1,True,False,True,True,False,False
146,no_info,False,True,False,ciutat_vella,41.38337,2.18193,private_room,3,2.0,1.0,2.0,122.0,3.0,365.0,True,2,13,9,77.0,4.56,4.78,4.78,4.33,4.89,4.33,3.6,True,1,True,False,True,False,False,True
248,no_info,False,True,True,sant_marti,41.4094867,2.1977101,private_room,1,1.0,1.0,1.0,75.0,90.0,700.0,True,0,0,0,193.1162398921833,4.5917318059299195,4.618333052134301,4.719024,4.7228595529312525,4.752015353467184,4.4543930830873055,1.7136901954177899,False,1,True,False,True,False,True,True
